age,gender,category,amount,transaction_hour,days_since_last_txn,is_foreign_country,fraud
22,M,grocery,29.14,14,18,0,0
74,F,health,28.46,19,0,0,0
47,M,food,40.37,15,1,0,0
24,M,travel,11.91,15,14,0,0
38,M,atm,208.35,11,12,0,0
29,M,online,36.96,20,1,0,0
75,M,grocery,31.16,8,0,0,0
36,F,clothing,4.97,17,17,0,0
47,F,fuel,49.66,11,0,0,0
66,M,grocery,42.27,21,2,0,0
71,M,online,26.53,15,0,0,0
47,M,health,10.57,7,2,0,0
51,F,clothing,34.35,19,6,1,0
35,M,online,20.39,8,8,0,0
43,F,entertainment,58.25,11,5,0,0
27,M,travel,60.94,15,5,0,0
58,F,fuel,143.45,14,3,0,0
55,M,grocery,86.81,12,31,0,0
54,M,grocery,22.49,15,5,1,0
72,F,travel,9.19,7,8,0,0
52,F,health,15.56,8,6,0,0
42,F,grocery,47.43,10,13,0,0
27,M,food,29.91,10,6,0,0
43,M,travel,83.65,17,0,0,0
32,F,grocery,46.92,18,3,0,0
60,M,electronics,32.41,18,2,0,0
23,M,health,86.56,10,2,0,0
24,M,travel,24.16,22,9,0,0
73,M,entertainment,21.37,1,6,0,0
31,M,grocery,34.79,11,0,0,0
23,F,electronics,54.22,23,2,0,0
47,F,atm,22.44,16,16,0,0
36,F,electronics,46.17,13,6,0,0
67,F,health,102.82,9,24,0,0
56,M,grocery,39.77,10,2,0,0
32,M,clothing,23.87,11,16,1,0
57,M,online,57.35,17,5,0,0
67,M,clothing,9.44,9,7,0,0
24,F,electronics,59.03,22,9,0,0
30,F,fuel,169.69,9,20,0,0
65,F,clothing,65.6,11,1,0,0
23,F,grocery,114.62,21,0,0,0
67,M,travel,25.71,6,9,0,0
22,F,travel,41.61,10,1,0,0
43,M,travel,10.07,20,0,0,0
44,M,clothing,83.88,10,0,0,0
77,M,fuel,25.72,18,7,0,0
34,M,grocery,107.88,20,1,0,0
65,M,electronics,80.78,8,3,0,0
52,M,online,10.41,20,4,0,0
78,F,electronics,12.01,4,6,0,0
51,F,clothing,13.51,8,9,0,0
26,M,grocery,164.56,8,1,0,0
59,M,travel,66.46,18,5,0,0
73,M,fuel,68.03,10,7,0,0
37,F,grocery,32.58,15,11,1,0
52,M,online,104.53,10,3,0,0
72,F,travel,81.61,8,0,0,0
19,F,travel,7.99,8,1,0,0
30,M,entertainment,17.95,9,5,0,0
59,M,travel,75.8,5,0,1,0
18,F,clothing,29.75,15,2,0,0
62,F,atm,9.5,11,0,0,0
73,M,food,664.03,15,26,0,0
69,M,electronics,86.14,16,1,0,0
70,F,fuel,42.44,8,3,0,0
40,M,travel,19.45,17,0,0,0
78,M,fuel,10.6,9,1,0,0
33,F,electronics,338.28,9,7,1,0
65,M,fuel,62.07,5,6,1,0
28,M,entertainment,47.28,21,2,0,0
77,F,grocery,109.76,16,2,0,0
67,F,atm,60.13,17,3,1,0
46,M,food,35.07,16,3,0,0
36,F,entertainment,12.49,7,3,0,0
38,F,travel,6.44,17,9,0,0
37,F,clothing,31.53,10,2,0,0
35,M,travel,194.98,14,4,0,0
18,F,entertainment,57.89,3,2,0,0
44,M,travel,10.95,16,20,0,0
41,F,food,33.04,17,9,0,0
30,M,online,392.11,6,4,0,0
47,M,food,145.51,13,1,1,0
62,F,food,30.74,16,11,0,0
57,M,online,12.56,17,4,0,0
45,M,online,23.49,2,5,0,0
22,M,clothing,32.7,10,4,0,0
74,F,fuel,31.81,15,27,0,0
18,M,electronics,22.23,13,0,0,0
43,F,electronics,6.43,22,3,1,0
56,M,grocery,28.5,6,11,0,0
22,M,atm,46.41,5,1,0,0
74,F,entertainment,173.7,18,5,0,0
58,F,food,49.69,20,0,0,0
77,M,food,37.98,8,5,0,0
32,M,health,34.91,11,4,0,0
54,F,electronics,63.83,19,9,0,0
42,F,travel,63.51,9,10,0,0
44,F,grocery,40.95,23,2,0,0
62,M,fuel,5.06,17,9,0,0
73,M,grocery,192.36,17,2,0,0
58,M,entertainment,35.91,10,10,1,0
68,M,clothing,2.72,15,2,0,0
61,M,clothing,24.4,8,2,0,0
53,M,electronics,341.64,11,2,0,0
53,F,grocery,23.76,18,26,0,0
60,M,travel,69.25,8,1,0,0
29,F,electronics,19.51,0,2,0,0
55,F,electronics,92.74,18,0,0,0
71,F,entertainment,36.9,15,16,0,0
43,M,online,200.0,3,0,0,1
31,M,grocery,222.29,21,2,0,0
61,M,electronics,39.91,6,27,0,0
22,M,atm,20.29,21,13,0,0
56,M,food,106.68,17,17,0,0
18,M,travel,54.79,23,10,0,0
45,M,electronics,1017.31,15,1,1,1
60,M,travel,30.88,7,30,0,0
52,F,atm,23.64,8,6,0,0
67,M,travel,29.83,16,6,0,0
68,M,grocery,53.35,8,26,0,0
75,M,grocery,31.56,5,5,0,0
53,F,food,671.77,7,1,0,0
67,M,grocery,13.94,11,5,0,0
20,F,entertainment,46.69,7,23,0,0
41,F,electronics,13.19,13,3,0,0
75,F,electronics,59.7,8,7,0,0
35,F,atm,54.71,6,19,0,0
34,M,electronics,120.83,18,5,0,0
32,F,grocery,225.04,3,0,1,0
39,F,health,11.08,9,2,0,0
37,M,fuel,52.0,15,9,0,0
43,M,clothing,46.15,13,19,1,0
33,F,travel,31.96,17,1,1,0
20,M,grocery,9.32,18,0,0,0
73,M,health,91.19,9,0,0,0
23,M,atm,163.55,16,8,0,0
73,M,grocery,105.93,15,6,0,0
27,M,health,399.94,16,8,0,0
69,F,clothing,32.9,20,1,0,0
76,M,grocery,32.26,14,11,0,0
18,F,electronics,47.59,15,1,0,0
54,M,grocery,54.52,9,29,0,0
35,F,food,78.2,11,27,0,0
76,F,food,67.45,18,16,0,0
48,F,travel,213.9,12,10,0,0
49,M,grocery,25.85,18,2,0,0
76,M,travel,19.39,14,2,0,0
53,F,clothing,184.29,9,1,0,0
19,M,fuel,106.91,12,8,0,0
41,M,online,34.35,22,4,0,0
50,M,food,40.18,5,4,0,0
25,F,electronics,57.06,17,0,0,0
36,M,health,36.07,9,2,0,0
47,M,health,12.68,7,4,0,0
31,F,atm,114.94,13,6,0,0
34,F,clothing,16.02,13,3,0,0
45,F,clothing,13.12,23,11,0,0
56,F,online,71.71,8,16,0,0
71,F,entertainment,55.44,10,2,0,0
74,M,food,30.71,18,6,0,0
46,F,clothing,106.6,9,6,0,0
43,M,grocery,28.02,12,7,0,0
26,M,grocery,200.3,19,5,1,0
21,M,online,169.4,12,3,0,0
61,F,electronics,9.98,10,9,0,0
46,M,electronics,6.88,18,1,0,0
71,M,electronics,77.91,15,6,0,0
50,M,travel,144.19,19,0,0,0
70,F,travel,46.59,10,6,0,0
39,F,grocery,18.94,7,1,0,0
76,M,atm,40.53,11,2,0,0
46,M,online,41.16,10,1,0,0
29,M,health,63.69,5,21,0,0
54,F,clothing,45.5,13,1,0,0
65,F,online,22.65,9,1,0,0
28,M,grocery,91.25,16,1,0,0
53,M,food,201.69,15,22,0,0
33,F,online,36.88,8,7,0,0
45,F,fuel,57.71,16,2,0,0
19,M,health,68.67,14,0,0,0
29,M,food,419.39,16,1,0,0
48,M,fuel,175.95,15,3,0,0
54,M,travel,11.54,18,2,1,0
38,M,entertainment,266.11,11,10,0,0
27,M,food,18.29,13,2,0,0
79,F,food,17.33,15,1,0,0
61,F,electronics,23.96,17,4,0,0
78,M,grocery,55.83,14,0,0,0
20,M,health,60.43,11,3,0,0
57,F,atm,14.78,16,0,0,0
22,M,atm,106.69,8,0,0,0
77,F,fuel,21.23,15,5,0,0
79,M,online,62.84,21,6,0,0
39,M,health,34.17,2,5,0,0
69,M,food,108.83,14,14,0,0
33,F,fuel,111.45,8,4,0,0
29,F,food,52.03,16,4,0,0
69,M,food,163.55,17,15,0,0
51,F,food,65.4,8,1,0,0
19,M,entertainment,161.0,21,6,0,0
60,F,grocery,892.96,12,10,0,0
21,F,health,78.67,2,2,0,0
62,F,clothing,84.49,13,0,0,0
36,M,fuel,64.29,10,3,0,0
39,F,travel,98.35,11,2,0,0
67,F,grocery,11.0,20,14,0,0
66,F,atm,46.07,21,0,0,0
52,M,travel,12.6,10,1,0,0
38,F,fuel,68.48,12,0,0,0
68,M,fuel,10.94,8,8,1,0
54,F,health,24.11,14,15,0,0
32,M,food,26.04,8,6,0,0
55,M,grocery,8.55,19,10,0,0
64,M,entertainment,35.01,6,2,0,0
69,F,grocery,17.7,14,1,0,0
28,F,clothing,16.95,14,3,0,0
30,M,entertainment,14.47,8,2,0,0
33,F,food,279.6,15,3,0,0
47,F,electronics,67.08,16,2,0,0
49,F,electronics,6.84,18,12,0,0
62,M,online,14.5,10,3,0,0
28,M,grocery,36.78,7,9,0,0
33,F,food,29.63,17,7,0,0
54,M,atm,83.0,1,3,0,0
72,F,online,209.13,6,3,0,0
47,M,health,11.85,2,0,0,0
79,M,entertainment,108.54,13,2,0,0
53,M,online,41.59,17,0,0,0
63,M,health,48.93,7,5,0,0
55,M,grocery,115.96,8,1,0,0
31,M,electronics,37.51,17,4,0,0
37,F,fuel,81.25,15,1,0,0
65,M,food,2.87,11,2,0,0
49,F,fuel,308.17,6,0,0,0
68,F,atm,76.56,15,9,0,0
47,F,electronics,55.33,19,0,0,0
41,F,entertainment,12.32,14,18,0,0
48,M,health,99.07,14,7,0,0
74,M,food,199.14,12,13,0,0
62,M,clothing,44.71,4,4,0,0
59,F,travel,33.41,18,12,0,0
40,M,grocery,12.62,6,8,0,0
37,F,electronics,29.95,14,1,0,0
46,M,online,64.33,14,8,0,0
58,M,clothing,13.99,11,27,0,0
39,F,health,15.56,12,13,0,0
73,M,atm,234.13,5,2,0,0
65,M,grocery,129.02,9,5,0,0
50,F,travel,43.36,16,3,0,0
23,F,online,56.69,16,27,0,0
21,M,grocery,28.26,6,7,0,0
34,F,travel,74.94,17,21,0,0
50,M,entertainment,219.38,14,6,0,0
39,F,grocery,808.6,7,1,0,0
55,M,fuel,20.82,21,10,0,0
44,F,food,195.37,6,13,0,0
58,F,online,153.66,22,4,0,0
62,M,health,62.96,20,3,0,0
18,M,clothing,27.54,13,4,0,0
74,M,grocery,26.89,20,0,0,0
75,F,online,8.52,10,10,0,0
32,M,electronics,27.47,11,21,0,0
57,M,food,41.17,8,0,0,0
35,F,health,10.81,14,0,0,0
70,F,clothing,110.17,16,0,0,0
30,M,online,79.54,0,6,0,0
73,F,fuel,48.18,18,3,0,0
56,M,food,59.07,0,35,0,0
70,F,online,3.65,16,19,0,0
74,F,food,1169.45,7,2,0,0
19,M,clothing,7.1,14,14,0,0
68,M,food,83.17,16,8,0,0
26,F,grocery,35.22,11,1,0,0
30,F,grocery,135.99,19,3,0,0
73,F,food,52.28,8,11,0,0
69,M,health,138.07,8,0,0,0
53,M,travel,9.75,19,2,0,0
35,F,atm,630.75,13,8,0,0
57,F,grocery,68.34,19,15,0,0
57,F,health,26.74,8,2,0,0
57,M,grocery,201.19,20,2,0,0
36,F,atm,38.28,4,17,0,0
78,F,food,53.49,15,5,0,0
19,F,fuel,5406.58,17,2,0,1
33,M,food,79.08,9,9,0,0
58,M,travel,51.29,16,2,0,0
32,M,fuel,89.96,11,0,0,0
23,F,food,37.95,10,21,0,0
18,F,atm,143.93,21,4,0,0
71,F,grocery,34.65,19,6,0,0
36,M,health,7.49,13,4,0,0
50,M,online,43.91,9,2,0,0
78,M,food,7.09,10,2,0,0
48,F,entertainment,28.0,10,0,0,0
42,M,fuel,141.88,20,30,0,0
61,F,health,34.81,14,0,0,0
52,M,health,106.24,9,15,0,0
19,M,food,17.67,10,1,0,0
35,F,health,80.18,7,9,0,0
54,M,online,13.8,7,8,0,0
36,F,clothing,287.97,13,11,0,0
59,F,travel,33.1,17,0,0,0
74,M,online,53.45,17,16,0,0
47,M,clothing,43.31,19,1,0,0
45,F,fuel,74.63,14,2,0,0
59,F,food,18.46,9,0,0,0
25,M,health,185.59,11,10,0,0
45,M,health,97.37,20,20,0,0
36,F,grocery,43.16,14,17,0,0
55,M,food,27.17,18,2,0,0
69,F,entertainment,52.35,12,1,0,0
42,F,food,11.94,9,4,0,0
35,M,travel,175.72,12,5,0,0
71,M,entertainment,50.48,10,1,1,0
61,F,grocery,14.83,18,4,0,0
22,F,fuel,30.89,15,0,0,0
46,F,electronics,50.41,13,5,0,0
44,M,clothing,10.3,7,9,0,0
49,M,grocery,41.0,13,6,1,0
22,M,travel,19.81,11,1,0,0
64,M,grocery,17.25,19,0,0,0
58,M,food,58.32,16,0,0,0
52,M,online,28.11,8,9,0,0
58,F,travel,26.66,9,13,0,0
39,M,electronics,34.55,8,15,0,0
30,F,electronics,19.09,14,4,0,0
69,F,clothing,23.53,8,3,0,0
47,F,food,45.98,5,7,0,0
44,M,grocery,14.31,18,6,0,0
63,M,food,14.79,20,0,0,0
38,F,travel,43.64,3,5,1,0
34,M,food,33.01,8,32,0,0
32,F,electronics,200.0,18,0,0,1
53,M,clothing,154.21,11,8,1,0
48,M,entertainment,89.41,14,9,0,0
71,F,clothing,81.75,13,6,0,0
26,F,travel,19.02,7,8,0,0
71,F,fuel,30.24,11,0,0,0
29,M,electronics,65.82,11,2,0,0
67,M,food,61.43,19,2,0,0
40,F,entertainment,30.43,16,3,0,0
66,F,electronics,28.42,4,8,0,0
53,F,travel,192.64,8,8,0,0
79,F,electronics,99.23,7,2,0,0
66,F,online,67.75,8,9,0,0
46,F,fuel,82.09,19,16,0,0
21,F,food,51.62,8,14,1,0
55,F,travel,159.01,9,0,0,0
30,F,health,16.2,14,8,0,0
34,F,clothing,164.58,14,6,0,0
68,F,clothing,84.79,12,9,0,0
68,F,food,193.29,7,3,0,0
61,F,atm,75.68,1,4,0,0
29,F,travel,30.33,6,1,0,0
70,F,clothing,47.7,17,26,0,0
28,M,fuel,39.16,12,0,0,0
64,F,online,49.74,8,7,1,0
28,F,food,51.55,21,11,0,0
79,M,travel,61.02,9,5,0,0
26,M,fuel,30.01,14,0,0,0
43,M,clothing,52.41,5,0,0,0
51,F,grocery,177.39,12,6,0,0
62,M,entertainment,62.93,8,22,0,0
70,M,travel,51.68,10,11,0,0
54,M,grocery,92.33,16,11,0,0
34,M,grocery,63.14,4,1,0,0
68,M,grocery,173.53,13,48,0,0
67,F,entertainment,104.07,8,4,0,0
48,F,travel,54.03,6,1,0,0
67,M,fuel,23.01,7,2,0,0
52,M,grocery,166.19,17,0,0,0
32,F,online,5.88,15,4,1,0
79,M,electronics,41.81,13,2,0,0
20,M,fuel,62.33,17,1,0,0
30,F,electronics,43.1,19,5,0,0
56,F,electronics,9.78,20,1,0,0
19,F,grocery,198.88,8,15,1,0
41,M,health,212.93,7,9,0,0
40,M,health,106.25,20,2,0,0
78,M,clothing,47.46,13,3,0,0
49,F,health,60.32,14,1,0,0
26,F,health,29.74,19,18,0,0
66,F,entertainment,152.46,16,8,0,0
20,M,clothing,77.84,5,2,1,0
79,F,travel,46.18,16,4,0,0
64,M,atm,121.19,19,9,0,0
22,M,food,191.29,6,14,0,0
31,M,grocery,59.36,8,3,0,0
36,F,electronics,32.67,6,10,0,0
48,M,grocery,58.02,7,25,0,0
50,M,food,24.26,22,2,0,0
28,M,fuel,41.67,9,8,0,0
19,M,clothing,22.71,12,0,0,0
74,F,food,49.67,19,2,0,0
57,M,atm,154.24,18,4,0,0
43,M,health,27.65,9,7,0,0
62,M,travel,137.37,21,16,0,0
52,F,clothing,5.25,13,10,0,0
36,M,grocery,25.86,9,1,0,0
20,M,fuel,129.2,9,0,0,0
23,F,health,12.9,12,3,0,0
41,F,health,101.41,11,0,0,0
20,F,food,31.4,16,1,0,0
74,F,health,33.4,3,4,0,0
56,F,online,75.86,12,0,0,0
76,F,grocery,24.76,10,6,0,0
55,F,online,53.86,7,2,0,0
18,F,fuel,97.91,18,14,0,0
23,F,electronics,75.21,17,7,0,0
57,M,travel,114.91,10,15,0,0
67,M,travel,38.61,12,1,0,0
65,F,clothing,91.41,14,3,0,0
54,M,grocery,67.7,8,24,0,0
39,M,food,26.17,10,6,0,0
43,F,travel,154.16,8,0,0,0
42,M,clothing,47.05,16,6,0,0
30,F,health,22.25,15,4,0,0
23,F,food,108.02,14,12,0,0
56,M,online,51.38,19,9,0,0
60,M,fuel,17.64,13,1,0,0
21,M,food,13.65,11,2,0,0
75,M,online,140.24,9,8,0,0
20,M,fuel,78.52,10,5,0,0
18,F,food,16.79,9,7,0,0
22,F,clothing,18.96,1,11,0,0
20,F,clothing,96.99,19,0,0,0
30,M,grocery,130.11,16,3,0,0
58,F,entertainment,68.44,14,19,0,0
56,M,entertainment,77.82,10,1,0,0
21,M,online,74.37,19,5,0,0
61,M,food,96.38,13,2,0,0
20,F,travel,89.29,11,2,0,0
44,M,electronics,27.01,20,10,0,0
71,M,travel,72.17,13,10,0,0
75,M,food,23.69,7,3,0,0
66,F,food,48.52,11,6,0,0
30,F,fuel,118.53,12,8,0,0
77,M,atm,20.54,9,3,0,0
62,F,food,48.65,12,16,0,0
59,F,travel,33.53,16,5,0,0
77,F,health,35.16,8,2,0,0
18,F,food,10.16,10,10,0,0
40,F,entertainment,30.27,14,5,0,0
62,F,entertainment,4.71,15,6,0,0
51,F,grocery,36.08,21,3,0,0
38,F,entertainment,174.95,10,19,0,0
30,F,travel,21.05,12,4,0,0
25,F,grocery,161.93,17,8,0,0
35,M,clothing,35.03,9,3,0,0
42,M,grocery,38.06,13,0,0,0
37,M,atm,9.88,16,4,0,0
26,M,food,34.81,18,0,0,0
18,M,travel,27.89,7,5,0,0
37,M,grocery,35.21,14,13,0,0
29,M,food,58.77,13,6,0,0
25,M,electronics,97.69,7,0,0,0
26,M,fuel,42.73,5,7,0,0
54,M,atm,21.88,7,0,0,0
68,F,fuel,140.13,16,1,0,0
46,M,clothing,60.32,17,0,0,0
66,F,electronics,50.16,6,4,0,0
20,F,health,19.09,17,3,0,0
25,F,electronics,83.75,16,10,0,0
22,M,grocery,228.01,18,8,0,0
31,M,travel,153.61,11,0,0,0
75,F,online,176.05,18,8,0,0
30,F,clothing,37.24,18,0,0,0
72,M,grocery,8.0,8,16,0,0
38,M,grocery,28.21,9,1,0,0
27,M,travel,14.43,13,1,0,0
78,F,online,513.66,17,0,0,0
26,M,electronics,24.5,16,7,0,0
60,F,food,17.59,5,2,0,0
40,M,clothing,11.06,6,13,0,0
26,F,grocery,200.0,21,1,1,1
28,F,clothing,39.15,17,4,0,0
75,M,health,40.41,18,4,0,0
55,M,grocery,351.22,14,1,0,0
51,F,grocery,36.0,9,2,0,0
39,F,electronics,186.15,10,10,0,0
44,F,travel,176.6,12,0,0,0
54,F,atm,8.4,14,1,0,0
20,M,clothing,17.18,16,2,0,0
44,M,atm,111.9,18,24,0,0
28,F,grocery,46.35,16,4,0,0
65,F,online,46.69,9,5,0,0
78,M,grocery,37.62,12,3,0,0
60,F,grocery,67.59,1,18,0,0
58,F,travel,36.79,20,24,0,0
51,M,electronics,30.63,13,9,0,0
67,M,health,39.19,19,0,0,0
27,M,online,106.54,19,4,0,0
48,F,fuel,18.14,16,0,0,0
49,F,atm,67.81,11,9,0,0
37,F,grocery,46.04,12,1,0,0
37,F,online,7.3,16,10,1,0
73,F,electronics,71.27,7,5,0,0
56,F,grocery,104.93,10,3,0,0
77,F,food,59.09,21,3,0,0
43,M,clothing,50.21,19,3,0,0
47,M,clothing,20.29,11,2,0,0
41,F,entertainment,46.42,18,3,0,0
21,M,health,119.09,12,6,0,0
27,M,clothing,41.61,5,17,1,0
19,F,grocery,34.19,14,3,0,0
37,M,travel,62.1,15,1,0,0
51,M,electronics,57.68,16,1,0,0
43,F,grocery,12.38,10,7,0,0
24,F,clothing,42.65,13,1,0,0
39,M,food,80.71,20,2,0,0
24,F,travel,32.0,16,6,0,0
73,M,atm,30.11,8,7,0,0
67,F,fuel,15.68,16,2,0,0
62,M,fuel,28.47,19,3,0,0
26,F,food,24.2,13,6,0,0
54,F,entertainment,60.07,14,1,0,0
62,F,electronics,22.22,10,20,0,0
79,F,food,258.47,5,8,0,0
24,M,health,242.06,21,6,0,0
54,M,food,52.53,20,1,0,0
62,M,entertainment,20.66,8,16,0,0
55,F,food,7.05,4,0,0,0
53,M,food,15.82,8,0,0,0
74,M,online,287.19,22,0,1,1
62,F,grocery,16.01,10,3,0,0
43,F,fuel,29.43,15,0,0,0
31,F,health,27.65,6,8,0,0
32,F,electronics,77.95,13,6,0,0
73,M,electronics,34.02,19,4,0,0
64,F,food,41.77,11,14,0,0
65,M,online,108.16,19,3,0,0
40,M,health,11.24,22,8,0,0
19,F,grocery,126.59,16,11,0,0
72,F,grocery,104.24,10,16,0,0
41,M,online,135.66,15,0,0,0
51,F,electronics,23.46,12,3,0,0
72,M,food,18.84,20,1,0,0
62,M,fuel,26.71,11,10,1,0
69,F,entertainment,5.84,15,8,0,0
47,F,fuel,16.8,14,5,0,0
53,M,grocery,64.87,9,5,0,0
52,F,food,67.16,8,0,0,0
70,F,clothing,29.11,11,5,0,0
30,F,fuel,144.42,21,4,0,0
44,M,fuel,47.81,11,0,0,0
42,F,electronics,106.66,21,10,1,0
36,M,health,11.5,3,6,0,0
29,M,food,77.86,5,0,0,0
45,F,online,31.84,17,2,0,0
32,F,clothing,28.11,15,8,0,0
75,F,grocery,39.01,14,5,0,0
73,F,electronics,41.07,14,0,0,0
56,F,clothing,42.53,15,10,0,0
52,F,grocery,128.16,7,24,0,0
71,M,grocery,809.5,13,0,0,0
30,F,grocery,79.31,10,8,0,0
39,M,atm,215.35,11,0,0,0
45,F,atm,38.94,16,2,1,0
32,M,entertainment,33.87,18,17,0,0
28,F,electronics,7.11,8,3,0,0
67,F,health,67.31,19,2,0,0
51,M,entertainment,20.65,6,3,0,0
50,M,electronics,7.28,11,0,0,0
47,F,food,9.22,18,6,0,0
61,F,electronics,17.15,5,3,1,0
42,F,health,73.78,14,0,0,0
43,F,grocery,257.56,10,5,0,0
74,M,electronics,36.44,12,32,0,0
29,F,online,7.94,13,0,0,0
53,M,health,201.06,18,1,1,1
60,F,grocery,49.08,2,1,0,0
72,F,food,27.17,6,8,0,0
19,M,grocery,5.28,7,0,0,0
71,M,electronics,14.67,17,10,0,0
75,M,clothing,200.0,14,0,0,1
26,F,online,147.87,8,8,0,0
78,F,grocery,60.45,11,2,0,0
57,M,travel,30.38,16,1,0,0
42,F,food,12.05,4,8,0,0
69,F,health,90.32,8,11,0,0
29,M,health,28.23,9,1,1,0
78,M,health,62.59,6,5,0,0
79,F,grocery,51.1,13,9,0,0
50,M,online,68.5,16,9,0,0
38,F,entertainment,16.48,7,0,0,0
32,F,food,47.06,10,8,0,0
67,F,online,54.7,6,14,0,0
60,M,food,31.87,16,9,0,0
22,M,online,5.59,14,3,0,0
73,M,grocery,20.28,6,11,0,0
69,M,food,26.0,21,0,0,0
70,M,grocery,14.22,8,5,0,0
63,M,travel,32.16,10,0,0,0
33,M,health,12.88,8,7,0,0
37,F,fuel,21.87,8,0,0,0
57,M,atm,32.05,14,38,0,0
73,M,travel,22.31,13,5,0,0
26,F,clothing,14.67,14,3,0,0
46,M,travel,16.78,12,2,0,0
20,F,health,103.62,6,6,0,0
30,F,electronics,81.74,18,5,0,0
66,M,grocery,35.61,13,0,0,0
18,F,electronics,31.16,8,8,0,0
51,F,food,28.07,9,10,0,0
78,F,grocery,65.8,15,23,0,0
74,M,atm,147.88,10,2,0,0
27,F,food,32.77,13,8,1,0
54,F,grocery,49.25,2,16,0,0
48,M,food,589.35,13,0,1,1
67,F,electronics,21.31,14,14,0,0
23,M,food,24.18,9,0,0,0
31,M,clothing,61.49,11,5,0,0
27,F,travel,34.88,5,2,0,0
72,M,entertainment,54.68,15,11,0,0
25,F,grocery,66.91,15,8,0,0
55,M,grocery,11.96,17,3,0,0
31,M,clothing,238.13,13,3,0,0
43,F,grocery,54.41,13,12,0,0
68,M,grocery,78.74,19,3,0,0
52,F,grocery,43.8,19,7,0,0
73,F,electronics,82.94,15,5,0,0
72,M,grocery,48.94,14,6,0,0
18,M,grocery,22.07,8,3,0,0
19,F,fuel,73.09,7,1,0,0
39,F,travel,73.3,8,0,0,0
40,M,food,31.59,19,1,0,0
40,F,entertainment,21.3,9,14,0,0
70,F,electronics,82.01,7,8,0,0
53,M,entertainment,23.46,7,6,0,0
77,F,health,98.92,9,2,0,0
58,M,travel,18.04,12,8,0,0
37,F,electronics,82.56,9,5,0,0
48,M,health,140.08,13,2,0,0
70,M,food,54.41,17,4,0,0
36,F,grocery,73.1,7,21,0,0
39,F,grocery,13.31,13,16,0,0
72,F,food,13.58,11,7,0,0
61,M,travel,5.26,13,7,0,0
30,F,fuel,16.75,19,1,0,0
18,M,atm,8.52,8,9,0,0
53,F,online,112.39,10,11,0,0
51,F,food,5.63,12,0,0,0
62,M,atm,99.84,12,3,0,0
40,F,fuel,13.2,21,25,0,0
57,F,grocery,389.55,13,19,0,0
27,F,grocery,162.04,15,14,0,0
57,M,entertainment,12.77,6,3,0,0
48,F,grocery,24.38,21,2,0,0
50,F,grocery,36.7,16,1,0,0
55,F,electronics,21.09,14,10,0,0
26,F,health,13.75,11,22,0,0
71,M,entertainment,19.64,18,3,0,0
71,M,entertainment,20.3,10,7,0,0
61,F,entertainment,35.69,13,4,0,0
49,F,health,313.35,13,7,0,0
19,F,food,107.46,17,11,0,0
39,F,entertainment,260.83,16,5,0,0
62,F,grocery,130.79,8,1,0,0
71,F,grocery,18.71,21,7,1,0
59,F,online,12.65,6,1,0,0
79,F,atm,55.17,11,3,0,0
58,F,online,23.42,17,10,0,0
73,F,food,17.43,10,7,0,0
19,M,grocery,22.9,14,20,1,0
31,M,atm,10.66,14,9,0,0
44,F,grocery,11.96,23,5,0,0
27,F,clothing,215.32,12,16,0,0
46,M,clothing,398.24,9,5,0,0
38,F,grocery,83.63,22,3,0,0
59,F,grocery,33.71,12,12,0,0
75,F,electronics,27.32,18,1,1,0
24,M,electronics,71.42,11,9,0,0
78,M,fuel,41.68,8,0,0,0
50,F,grocery,12.89,12,14,0,0
64,M,food,81.23,8,2,0,0
46,M,atm,55.26,13,0,1,0
55,F,electronics,48.39,11,10,0,0
76,F,grocery,143.24,9,0,0,0
40,M,grocery,146.73,12,3,0,0
77,F,clothing,137.76,10,3,0,0
41,M,clothing,7.32,16,11,0,0
51,F,health,52.51,9,5,0,0
28,F,entertainment,9.66,10,2,0,0
71,F,travel,33.19,9,5,0,0
53,F,travel,67.76,15,7,0,0
37,F,online,6.73,14,0,0,0
65,M,travel,164.78,5,2,0,0
35,F,atm,184.86,20,3,0,0
67,F,food,17.77,11,5,0,0
75,F,travel,302.86,15,1,0,0
20,F,entertainment,506.09,13,0,0,0
35,M,entertainment,43.05,8,7,0,0
63,M,online,50.82,11,1,0,0
68,M,entertainment,88.54,13,1,0,0
68,M,travel,512.73,9,9,0,0
60,F,health,105.07,10,4,0,0
55,F,fuel,3.42,8,2,0,0
77,F,food,47.41,17,6,0,0
71,M,atm,59.38,13,0,0,0
58,F,grocery,7.0,11,0,0,0
48,M,grocery,38.64,15,13,0,0
37,F,grocery,57.26,22,1,0,0
26,M,electronics,16.8,9,2,1,0
28,F,fuel,29.89,17,4,0,0
46,F,food,92.4,8,0,0,0
73,F,atm,24.52,7,2,0,0
62,F,atm,13.08,10,4,0,0
56,F,food,54.28,7,15,0,0
77,M,online,19.31,13,3,0,0
52,M,online,52.3,17,6,0,0
68,M,online,39.77,8,1,0,0
22,F,travel,26.97,15,15,0,0
55,M,health,77.62,7,0,0,0
74,M,food,20.56,20,0,0,0
23,F,clothing,81.28,15,3,0,0
21,M,food,90.01,18,15,0,0
43,F,atm,40.92,5,3,0,0
54,M,grocery,75.18,15,4,0,0
40,F,online,184.5,11,6,0,0
62,F,entertainment,6.62,21,23,0,0
70,F,health,42.22,9,2,0,0
49,F,grocery,52.12,13,31,0,0
46,F,grocery,80.4,13,6,0,0
